country,Period,Age (x),Age interval (n),nmx,nqx,npx,lx,ndx,nLx,nSx,Tx,e0x,nax
Libya,2095-2100,95,5,0.24685592,0.72799572,0.27200428,18217.863,13262.526,53725.778,0.186774014,66065.004,3.6264,2.1828
Libya,2095-2100,100,-1,0.401590298,...,...,4955.337,4955.337,12339.226,...,12339.226,2.4901,2.4901
Morocco,2095-2100,0,1,0.00238385,0.00237852,0.99762148,100000,237.852,99776.342,0.9974071,8907314.343,89.0731,0.0597
Morocco,2095-2100,1,4,0.00012261,0.0004903,0.9995097,99762.148,48.914,398927.206,0.99959572,8807538.001,88.2854,1.5184
Morocco,2095-2100,5,5,0.00005154,0.00025769,0.99974231,99713.234,25.695,498501.933,0.99977475,8408610.795,84.3279,2.5
Morocco,2095-2100,10,5,0.00003857,0.00019281,0.99980719,99687.539,19.221,498389.643,0.99974423,7910108.862,79.349,2.5
Morocco,2095-2100,15,5,0.00006976,0.00034876,0.99965124,99668.318,34.76,498262.172,0.99955442,7411719.219,74.3638,2.7152
Morocco,2095-2100,20,5,0.00010842,0.00054197,0.99945803,99633.558,53.999,498040.158,0.99939014,6913457.048,69.3888,2.6363
Morocco,2095-2100,25,5,0.00013437,0.00067165,0.99932835,99579.56,66.883,497736.423,0.99925902,6415416.89,64.425,2.5872
Morocco,2095-2100,30,5,0.00016498,0.00082459,0.99917541,99512.677,82.057,497367.611,0.99901979,5917680.467,59.4666,2.6142
Morocco,2095-2100,35,5,0.00023284,0.00116357,0.99883643,99430.62,115.694,496880.087,0.998626,5420312.856,54.5135,2.6402
Morocco,2095-2100,40,5,0.00032417,0.00161961,0.99838039,99314.926,160.851,496197.376,0.99799678,4923432.769,49.5739,2.6547
Morocco,2095-2100,45,5,0.00049075,0.00245092,0.99754908,99154.074,243.019,495203.386,0.99700168,4427235.392,44.6501,2.6669
Morocco,2095-2100,50,5,0.00072584,0.00362306,0.99637694,98911.055,358.36,493718.607,0.99554305,3932032.006,39.7532,2.6653
Morocco,2095-2100,55,5,0.00109285,0.00545045,0.99454955,98552.695,537.156,491518.129,0.99310378,3438313.399,34.8881,2.6816
Morocco,2095-2100,60,5,0.00175443,0.00873727,0.99126273,98015.539,856.388,488128.513,0.98803741,2946795.27,30.0646,2.7239
Morocco,2095-2100,65,5,0.00325858,0.01617531,0.98382469,97159.151,1571.579,482289.23,0.97665462,2458666.757,25.3056,2.7688
Morocco,2095-2100,70,5,0.00658581,0.03245309,0.96754691,95587.572,3102.112,471030.003,0.95444862,1976377.527,20.6761,2.7732
Morocco,2095-2100,75,5,0.01291512,0.06278068,0.93721932,92485.46,5806.3,449573.937,0.90426936,1505347.524,16.2766,2.7863
Morocco,2095-2100,80,5,0.02961692,0.13890701,0.86109299,86679.16,12040.343,406535.936,0.80003351,1055773.587,12.1802,2.7692
Morocco,2095-2100,85,5,0.06322009,0.27548471,0.72451529,74638.817,20561.853,325242.372,0.63263623,649237.65,8.6984,2.6679
Morocco,2095-2100,90,5,0.12478641,0.47480597,0.52519403,54076.964,25676.065,205760.109,0.44529967,323995.278,5.9914,2.4831
Morocco,2095-2100,95,5,0.20300896,0.65493271,0.34506729,28400.898,18600.677,91624.908,0.225062139,118235.169,4.1631,2.2915
Morocco,2095-2100,100,-1,0.368283431,...,...,9800.221,9800.221,26610.26,...,26610.26,2.7153,2.7153
Sudan,2095-2100,0,1,0.00675697,0.00671486,0.99328514,100000,671.486,99376.807,0.99234979,8005164.126,80.0516,0.0719
Sudan,2095-2100,1,4,0.00052259,0.00208764,0.99791236,99328.514,207.362,396798.087,0.99826043,7905787.318,79.5923,1.5117
Sudan,2095-2100,5,5,0.00023743,0.00118643,0.99881357,99121.152,117.6,495311.762,0.998892,7508989.231,75.7557,2.5
Sudan,2095-2100,10,5,0.000206,0.00102947,0.99897053,99003.552,101.922,494762.958,0.99878689,7013677.469,70.8427,2.5
Sudan,2095-2100,15,5,0.00029826,0.00149026,0.99850974,98901.631,147.389,494162.756,0.99817457,6518914.511,65.9131,2.6566
Sudan,2095-2100,20,5,0.00043806,0.00218802,0.99781198,98754.241,216.076,493260.697,0.99746353,6024751.755,61.0075,2.6374
Sudan,2095-2100,25,5,0.00057921,0.00289204,0.99710796,98538.166,284.976,492009.558,0.99671664,5531491.058,56.1355,2.6094
Sudan,2095-2100,30,5,0.00074484,0.00371759,0.99628241,98253.189,365.265,490394.111,0.99568014,5039481.501,51.2908,2.6131
Sudan,2095-2100,35,5,0.00100447,0.00501039,0.99498961,97887.924,490.457,488275.678,0.99411589,4549087.389,46.4724,2.6268
Sudan,2095-2100,40,5,0.00138292,0.00689207,0.99310793,97397.467,671.271,485402.609,0.99174008,4060811.712,41.6932,2.6392
Sudan,2095-2100,45,5,0.00198676,0.00988784,0.99011216,96726.197,956.413,481393.222,0.98769377,3575409.103,36.9642,2.6603
Sudan,2095-2100,50,5,0.00304437,0.01511439,0.98488561,95769.783,1447.502,475469.086,0.9815357,3094015.881,32.3068,2.6651
Sudan,2095-2100,55,5,0.00452327,0.02238033,0.97761967,94322.281,2110.963,466689.88,0.97193841,2618546.795,27.7617,2.6686
Sudan,2095-2100,60,5,0.00715451,0.03519353,0.96480647,92211.318,3245.242,453593.821,0.95296992,2151856.915,23.3361,2.7004
Sudan,2095-2100,65,5,0.01271372,0.06177239,0.93822761,88966.077,5495.647,432261.266,0.91766922,1698263.095,19.0889,2.7129
Sudan,2095-2100,70,5,0.02257361,0.10727559,0.89272441,83470.429,8954.339,396672.857,0.85912231,1266001.828,15.1671,2.6906
Sudan,2095-2100,75,5,0.03977442,0.18190358,0.81809642,74516.09,13554.744,340790.501,0.7639648,869328.971,11.6663,2.6547
Sudan,2095-2100,80,5,0.07060372,0.30153231,0.69846769,60961.346,18381.816,260351.948,0.62749966,528538.47,8.6701,2.5816
Sudan,2095-2100,85,5,0.1192103,0.45739061,0.54260939,42579.53,19475.477,163370.759,0.46716654,268186.522,6.2985,2.457
Sudan,2095-2100,90,5,0.18916127,0.62487062,0.37512938,23104.053,14437.044,76321.353,0.31134391,104815.763,4.5367,2.2848
Sudan,2095-2100,95,5,0.28138518,0.77146886,0.22853114,8667.009,6686.328,23762.188,0.166075451,28494.41,3.2877,2.0727
Sudan,2095-2100,100,-1,0.418550142,...,...,1980.681,1980.681,4732.222,...,4732.222,2.3892,2.3892
Tunisia,2095-2100,0,1,0.00200836,0.00200457,0.99799543,100000,200.457,99811.295,0.99788862,8860117.258,88.6012,0.0586
Tunisia,2095-2100,1,4,0.0000658,0.00026316,0.99973684,99799.543,26.263,399133.014,0.99976425,8760305.963,87.779,1.519
Tunisia,2095-2100,5,5,0.00003185,0.00015925,0.99984075,99773.281,15.889,498826.681,0.99980138,8361172.949,83.8017,2.5
Tunisia,2095-2100,10,5,0.0000476,0.00023799,0.99976201,99757.392,23.741,498727.605,0.99971537,7862346.269,78.8147,2.5
Tunisia,2095-2100,15,5,0.00007059,0.0003529,0.9996471,99733.65,35.196,498585.654,0.99957704,7363618.663,73.8328,2.6532
Tunisia,2095-2100,20,5,0.00009939,0.00049685,0.99950315,99698.454,49.535,498374.773,0.99942842,6865033.009,68.858,2.628
Tunisia,2095-2100,25,5,0.00013063,0.00065297,0.99934703,99648.919,65.067,498089.911,0.99923702,6366658.235,63.8909,2.6227
Tunisia,2095-2100,30,5,0.00017938,0.00089654,0.99910346,99583.851,89.281,497709.878,0.99888671,5868568.324,58.9309,2.6548
Tunisia,2095-2100,35,5,0.00027519,0.00137508,0.99862492,99494.57,136.813,497155.781,0.99826152,5370858.446,53.9814,2.6825
Tunisia,2095-2100,40,5,0.00043187,0.0021572,0.9978428,99357.757,214.335,496291.487,0.99732288,4873702.665,49.0521,2.6798
Tunisia,2095-2100,45,5,0.00065517,0.00327085,0.99672915,99143.422,324.283,494962.855,0.99592754,4377411.178,44.1523,2.6741
Tunisia,2095-2100,50,5,0.00100255,0.00500109,0.99499891,98819.139,494.204,492947.139,0.99377195,3882448.323,39.2884,2.676
Tunisia,2095-2100,55,5,0.00153992,0.00767221,0.99232779,98324.935,754.369,489877.042,0.99027575,3389501.184,34.4724,2.6833
Tunisia,2095-2100,60,5,0.0024544,0.01220307,0.98779693,97570.565,1190.661,485113.355,0.98423455,2899624.142,29.7182,2.6992
Tunisia,2095-2100,65,5,0.00410593,0.02034076,0.97965924,96379.905,1960.441,477465.324,0.97133242,2414510.787,25.052,2.7382
Tunisia,2095-2100,70,5,0.00802145,0.03940043,0.96059957,94419.464,3720.167,463777.55,0.94436283,1937045.463,20.5153,2.7636
Tunisia,2095-2100,75,5,0.01576738,0.07613848,0.92386152,90699.296,6905.706,437974.278,0.89240611,1473267.913,16.2434,2.7523
Tunisia,2095-2100,80,5,0.0315212,0.14702903,0.85297097,83793.59,12320.09,390850.923,0.79839913,1035293.635,12.3553,2.7178
Tunisia,2095-2100,85,5,0.06147002,0.26837961,0.73162039,71473.5,19182.03,312055.038,0.65357019,644442.712,9.0165,2.6378
Tunisia,2095-2100,90,5,0.11291478,0.44039601,0.55960399,52291.47,23028.955,203949.869,0.47245937,332387.674,6.3564,2.5028
Tunisia,2095-2100,95,5,0.19271771,0.63459679,0.36540321,29262.515,18569.898,96358.026,0.249768976,128437.805,4.3892,2.3099
Tunisia,2095-2100,100,-1,0.333311113,...,...,10692.617,10692.617,32079.779,...,32079.779,3.0002,3.0002
Western Sahara,2095-2100,0,1,0.00634847,0.00631124,0.99368876,100000,631.124,99413.544,0.99315053,8431425.194,84.3143,0.0708
Western Sahara,2095-2100,1,4,0.0003176,0.00126939,0.99873061,99368.876,126.137,397161.719,0.99897281,8332011.65,83.8493,1.5124
Western Sahara,2095-2100,5,5,0.00011975,0.00059855,0.99940145,99242.738,59.402,496065.187,0.99946555,7934849.931,79.954,2.5
Western Sahara,2095-2100,10,5,0.00009409,0.00047032,0.99952968,99183.337,46.648,495800.064,0.99940957,7438784.744,75.0003,2.5
Western Sahara,2095-2100,15,5,0.00015287,0.0007641,0.9992359,99136.689,75.75,495507.328,0.9990711,6942984.68,70.0345,2.675
Western Sahara,2095-2100,20,5,0.0002183,0.00109095,0.99890905,99060.939,108.07,495047.052,0.99878424,6447477.353,65.086,2.616
Western Sahara,2095-2100,25,5,0.00026733,0.0013358,0.9986642,98952.868,132.181,494445.192,0.99851948,5952430.301,60.1542,2.5855
Western Sahara,2095-2100,30,5,0.00032996,0.0016485,0.9983515,98820.687,162.906,493713.156,0.99809759,5457985.109,55.2312,2.6043
Western Sahara,2095-2100,35,5,0.0004424,0.0022097,0.9977903,98657.781,218.004,492773.911,0.99734336,4964271.953,50.3181,2.6377
Western Sahara,2095-2100,40,5,0.00064179,0.00320417,0.99679583,98439.777,315.418,491464.79,0.99593253,4471498.042,45.4237,2.6726
Western Sahara,2095-2100,45,5,0.00101966,0.00508629,0.99491371,98124.36,499.089,489465.771,0.99365352,3980033.252,40.5611,2.6837
Western Sahara,2095-2100,50,5,0.00156611,0.00780219,0.99219781,97625.27,761.691,486359.386,0.99017166,3490567.481,35.7548,2.6802
Western Sahara,2095-2100,55,5,0.0024599,0.01222996,0.98777004,96863.58,1184.638,481579.283,0.98450713,3004208.095,31.0148,2.6882
Western Sahara,2095-2100,60,5,0.00396172,0.01963152,0.98036848,95678.942,1878.323,474118.236,0.97285259,2522628.812,26.3656,2.7233
Western Sahara,2095-2100,65,5,0.00747332,0.03674868,0.96325132,93800.618,3447.049,461247.153,0.94900343,2048510.576,21.839,2.75
Western Sahara,2095-2100,70,5,0.01417248,0.06865969,0.93134031,90353.569,6203.648,437725.132,0.90565873,1587263.422,17.5672,2.7364
Western Sahara,2095-2100,75,5,0.02678062,0.1261633,0.8738367,84149.921,10616.632,396429.588,0.82884659,1149538.29,13.6606,2.7093
Western Sahara,2095-2100,80,5,0.05057832,0.22600632,0.77399368,73533.289,16618.988,328579.311,0.70843066,753108.702,10.2417,2.648
Western Sahara,2095-2100,85,5,0.0903844,0.36966613,0.63033387,56914.301,21039.289,232775.658,0.55354788,424529.391,7.4591,2.5381
Western Sahara,2095-2100,90,5,0.14996847,0.53864257,0.46135743,35875.012,19323.808,128852.473,0.38799682,191753.733,5.3451,2.3855
Western Sahara,2095-2100,95,5,0.23369929,0.70590904,0.29409096,16551.203,11683.644,49994.35,0.205193203,62901.26,3.8004,2.1959
Western Sahara,2095-2100,100,-1,0.377130789,...,...,4867.559,4867.559,12906.911,...,12906.911,2.6516,2.6516
Armenia,2095-2100,0,1,0.00292256,0.00291456,0.99708544,100000,291.456,99726.376,0.99681612,8702800.163,87.028,0.0612
Armenia,2095-2100,1,4,0.00015408,0.00061607,0.99938393,99708.544,61.427,398681.686,0.9995137,8603073.787,86.2822,1.5176
Armenia,2095-2100,5,5,0.00005612,0.00028058,0.99971942,99647.117,27.959,498165.686,0.9997438,8204392.101,82.3345,2.5
Armenia,2095-2100,10,5,0.00004637,0.00023182,0.99976818,99619.158,23.093,498038.055,0.9996996,7706226.415,77.3569,2.5
Armenia,2095-2100,15,5,0.00007963,0.00039808,0.99960192,99596.064,39.647,497888.445,0.99952095,7208188.36,72.3742,2.6826
Armenia,2095-2100,20,5,0.0001115,0.00055738,0.99944262,99556.418,55.49,497649.931,0.999372,6710299.915,67.402,2.6184
Armenia,2095-2100,25,5,0.00014072,0.00070338,0.99929662,99500.927,69.987,497337.406,0.99918594,6212649.984,62.4381,2.6106
Armenia,2095-2100,30,5,0.00018985,0.00094882,0.99905118,99430.94,94.342,496932.544,0.99884177,5715312.578,57.4802,2.6452
Armenia,2095-2100,35,5,0.00028309,0.00141453,0.99858547,99336.598,140.515,496356.98,0.99820557,5218380.034,52.5323,2.6799
Armenia,2095-2100,40,5,0.00045151,0.00225519,0.99774481,99196.083,223.707,495466.3,0.99706,4722023.054,47.6029,2.7018
Armenia,2095-2100,45,5,0.00074927,0.00373989,0.99626011,98972.376,370.146,494009.629,0.99527001,4226556.753,42.7044,2.6975
Armenia,2095-2100,50,5,0.00117402,0.00585415,0.99414585,98602.23,577.232,491672.97,0.9926867,3732547.125,37.8546,2.6817
Armenia,2095-2100,55,5,0.00181372,0.00903069,0.99096931,98024.998,885.233,488077.219,0.98851404,3240874.155,33.0617,2.6867
Armenia,2095-2100,60,5,0.00292984,0.01455185,0.98544815,97139.764,1413.563,482471.182,0.98036144,2752796.936,28.3385,2.7167
Armenia,2095-2100,65,5,0.00528387,0.0261083,0.9738917,95726.202,2499.248,472996.141,0.96376224,2270325.754,23.7169,2.7454
Armenia,2095-2100,70,5,0.01003008,0.04904449,0.95095551,93226.953,4572.269,455855.822,0.93120933,1797329.613,19.2791,2.7519
Armenia,2095-2100,75,5,0.01957102,0.09371015,0.90628985,88654.685,8307.844,424497.195,0.86902355,1341473.791,15.1314,2.7399
Armenia,2095-2100,80,5,0.03859057,0.17718165,0.82281835,80346.841,14235.986,368898.061,0.76274801,916976.596,11.4127,2.6934
Armenia,2095-2100,85,5,0.072855,0.31008018,0.68991982,66110.855,20499.666,281376.261,0.60901425,548078.535,8.2903,2.601
Armenia,2095-2100,90,5,0.12986793,0.48791642,0.51208358,45611.189,22254.448,171362.154,0.43046501,266702.274,5.8473,2.4525
Armenia,2095-2100,95,5,0.21251746,0.67117403,0.32882597,23356.741,15676.438,73765.411,0.226292025,95340.121,4.0819,2.2559
Armenia,2095-2100,100,-1,0.355985903,...,...,7680.303,7680.303,21574.709,...,21574.709,2.8091,2.8091
Azerbaijan,2095-2100,0,1,0.00434506,0.00432748,0.99567252,100000,432.748,99595.453,0.99525881,8446356.199,84.4636,0.0652
Azerbaijan,2095-2100,1,4,0.00023768,0.00095017,0.99904983,99567.252,94.606,398033.951,0.99925119,8346760.746,83.8304,1.5154
Azerbaijan,2095-2100,5,5,0.00008563,0.00042808,0.99957192,99472.646,42.582,497256.775,0.99960822,7948726.796,79.9087,2.5
Azerbaijan,2095-2100,10,5,0.0000711,0.00035545,0.99964455,99430.064,35.343,497061.962,0.99953875,7451470.021,74.9418,2.5
Azerbaijan,2095-2100,15,5,0.00012261,0.00061286,0.99938714,99394.721,60.915,496832.694,0.9992565,6954408.059,69.9676,2.6868
Azerbaijan,2095-2100,20,5,0.00017449,0.00087208,0.99912792,99333.806,86.627,496463.301,0.99900793,6457575.365,65.0088,2.6251
Azerbaijan,2095-2100,25,5,0.00022394,0.00111912,0.99888088,99247.178,111.069,495970.774,0.99870568,5961112.065,60.0633,2.613
Azerbaijan,2095-2100,30,5,0.00030087,0.00150327,0.99849673,99136.109,149.029,495328.827,0.99818206,5465141.291,55.1277,2.6399
Azerbaijan,2095-2100,35,5,0.00043968,0.00219615,0.99780385,98987.081,217.39,494428.35,0.99726897,4969812.464,50.2067,2.6675
Azerbaijan,2095-2100,40,5,0.00067538,0.00337164,0.99662836,98769.69,333.016,493078.049,0.99568833,4475384.114,45.3113,2.6866
Azerbaijan,2095-2100,45,5,0.00108402,0.00540652,0.99459348,98436.674,532.2,490952.061,0.99323361,3982306.066,40.4555,2.6864
Azerbaijan,2095-2100,50,5,0.00167024,0.00831889,0.99168111,97904.474,814.457,487630.085,0.98963533,3491354.005,35.6608,2.6766
Azerbaijan,2095-2100,55,5,0.00257329,0.01279029,0.98720971,97090.018,1241.81,482575.962,0.98369743,3003723.92,30.9375,2.6855
Azerbaijan,2095-2100,60,5,0.00417563,0.02068071,0.97931929,95848.208,1982.209,474708.736,0.97221249,2521147.957,26.3035,2.7135
Azerbaijan,2095-2100,65,5,0.00747667,0.0367611,0.9632389,93865.999,3450.617,461517.761,0.94950087,2046439.221,21.8017,2.736
Azerbaijan,2095-2100,70,5,0.01396818,0.06769885,0.93230115,90415.382,6121.018,438211.514,0.90672939,1584921.46,17.5293,2.7348
Azerbaijan,2095-2100,75,5,0.02653483,0.12507751,0.87492249,84294.364,10543.329,397339.257,0.83028355,1146709.946,13.6036,2.7111
Azerbaijan,2095-2100,80,5,0.0501711,0.22442611,0.77557389,73751.035,16551.658,329904.251,0.70835031,749370.689,10.1608,2.6527
Azerbaijan,2095-2100,85,5,0.09122748,0.37270943,0.62729057,57199.377,21318.747,233687.778,0.54502921,419466.438,7.3334,2.5463
Azerbaijan,2095-2100,90,5,0.15604,0.55390038,0.44609962,35880.63,19874.295,127366.666,0.37034938,185778.66,5.1777,2.3817
Azerbaijan,2095-2100,95,5,0.24616665,0.72544537,0.27455463,16006.335,11611.722,47170.166,0.192457529,58411.994,3.6493,2.17
Azerbaijan,2095-2100,100,-1,0.390915132,...,...,4394.613,4394.613,11241.828,...,11241.828,2.5581,2.5581
Bahrain,2095-2100,0,1,0.00164821,0.00164565,0.99835435,100000,164.565,99844.916,0.99817657,8743864.515,87.4386,0.0576
Bahrain,2095-2100,1,4,0.00009933,0.00039724,0.99960276,99835.435,39.658,399243.367,0.99967717,8644019.598,86.5827,1.5195
Bahrain,2095-2100,5,5,0.00004146,0.0002073,0.9997927,99795.777,20.687,498927.166,0.99982041,8244776.231,82.6165,2.5
Bahrain,2095-2100,10,5,0.00003038,0.00015188,0.99984812,99775.089,15.154,498837.563,0.99976891,7745849.065,77.6331,2.5
Bahrain,2095-2100,15,5,0.00006897,0.00034478,0.99965522,99759.936,34.395,498722.287,0.99956984,7247011.502,72.6445,2.7499
Bahrain,2095-2100,20,5,0.00010089,0.00050433,0.99949567,99725.54,50.295,498507.759,0.99944716,6748289.215,67.6686,2.6152
Bahrain,2095-2100,25,5,0.00012001,0.00059989,0.99940011,99675.246,59.794,498232.162,0.99931989,6249781.456,62.7014,2.5906
Bahrain,2095-2100,30,5,0.00015606,0.00078003,0.99921997,99615.452,77.703,497893.31,0.99905895,5751549.294,57.7375,2.6327
Bahrain,2095-2100,35,5,0.00022723,0.00113553,0.99886447,99537.749,113.028,497424.768,0.99859423,5253655.984,52.7805,2.6645
Bahrain,2095-2100,40,5,0.00034451,0.00172117,0.99827883,99424.721,171.127,496725.505,0.9978704,4756231.216,47.8375,2.6737
Bahrain,2095-2100,45,5,0.00052475,0.00262059,0.99737941,99253.594,260.103,495667.681,0.99663873,4259505.711,42.9154,2.6921
Bahrain,2095-2100,50,5,0.00087084,0.00434571,0.99565429,98993.492,430.197,494001.607,0.99359996,3763838.03,38.0211,2.7549
Bahrain,2095-2100,55,5,0.00179898,0.00895883,0.99104117,98563.295,883.012,490839.976,0.98808802,3269836.423,33.175,2.7616
Bahrain,2095-2100,60,5,0.00311296,0.01545619,0.98454381,97680.282,1509.765,484993.098,0.97835533,2778996.447,28.4499,2.7425
Bahrain,2095-2100,65,5,0.00594344,0.02932433,0.97067567,96170.517,2820.136,474495.582,0.96025424,2294003.349,23.8535,2.7459
Bahrain,2095-2100,70,5,0.01075205,0.05247998,0.94752002,93350.381,4899.026,455636.392,0.92814622,1819507.767,19.4912,2.7311
Bahrain,2095-2100,75,5,0.02006499,0.09593328,0.90406672,88451.355,8485.428,422897.196,0.869682,1363871.375,15.4195,2.7185
Bahrain,2095-2100,80,5,0.03750612,0.17250135,0.82749865,79965.927,13794.231,367786.08,0.77279741,940974.179,11.7672,2.677
Bahrain,2095-2100,85,5,0.06829199,0.29333132,0.70666868,66171.696,19410.231,284224.13,0.63321464,573188.098,8.6621,2.5974
Bahrain,2095-2100,90,5,0.11852334,0.45617099,0.54382901,46761.465,21331.224,179974.88,0.45864111,288963.969,6.1795,2.4764
Bahrain,2095-2100,95,5,0.19944287,0.6473705,0.3526295,25430.241,16462.788,82543.878,0.242640896,108989.088,4.2858,2.2904
Bahrain,2095-2100,100,-1,0.339097999,...,...,8967.453,8967.453,26445.21,...,26445.21,2.949,2.949
Cyprus,2095-2100,0,1,0.00087862,0.00087789,0.99912211,100000,87.789,99917.08,0.99904886,9189498.088,91.895,0.0555
Cyprus,2095-2100,1,4,0.00004188,0.0001675,0.9998325,99912.211,16.736,399607.35,0.99986427,9089581.009,90.9757,1.5207
Cyprus,2095-2100,5,5,0.00001661,0.00008307,0.99991693,99895.475,8.298,499456.632,0.99992466,8689973.658,86.9907,2.5
Cyprus,2095-2100,10,5,0.00001352,0.00006762,0.99993238,99887.177,6.754,499419.001,0.99990575,8190517.026,81.9977,2.5
Cyprus,2095-2100,15,5,0.00002688,0.0001344,0.9998656,99880.423,13.424,499371.931,0.99982124,7691098.025,77.0031,2.7515
Cyprus,2095-2100,20,5,0.00004523,0.00022613,0.99977387,99866.999,22.583,499282.664,0.9997255,7191726.095,72.013,2.6828
Cyprus,2095-2100,25,5,0.00006466,0.00032326,0.99967674,99844.416,32.275,499145.608,0.99962851,6692443.431,67.0287,2.6307
Cyprus,2095-2100,30,5,0.00008476,0.00042372,0.99957628,99812.14,42.292,498960.181,0.9995043,6193297.822,62.0495,2.6232
Cyprus,2095-2100,35,5,0.0001169,0.00058437,0.99941563,99769.848,58.302,498712.845,0.99926721,5694337.641,57.0747,2.6605
Cyprus,2095-2100,40,5,0.00018337,0.00091647,0.99908353,99711.546,91.382,498347.392,0.99881018,5195624.796,52.1066,2.6983
Cyprus,2095-2100,45,5,0.00030333,0.00151559,0.99848441,99620.164,150.983,497754.447,0.99804749,4697277.404,47.1519,2.7059
Cyprus,2095-2100,50,5,0.00049414,0.00246791,0.99753209,99469.18,245.481,496782.577,0.99680463,4199522.958,42.2193,2.7052
